#ppt,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
 ,eco1,eco2,eco3,eco4,eco5,eco6,eco1,eco2,eco3,eco4,eco5,eco6,eco1,eco2,eco3,eco4,eco5,eco6
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm)
2090-06-01T00:00:00Z,225.793335,232.9120331,235.5020142,230.1652374,223.7875824,208.5733643,2166.46582,1655.191528,1647.467041,1661.342773,1688.296631,918.2362061,46.54531097,40.68404388,40.5890007,40.75957108,41.08888626,30.30241203
2090-07-01T00:00:00Z,284.0613098,263.4933472,250.281311,260.7309265,288.0805359,373.1949768,13801.47949,10228.99609,7125.101074,5694.463867,5903.54834,1776.91626,117.4796982,101.1384964,84.41031647,75.46166992,76.83454895,42.15348434
2090-08-01T00:00:00Z,177.2801514,176.3421783,178.2207794,185.1657562,197.5132751,234.8261414,5659.057129,5539.35791,4327.135742,2877.365723,2955.213867,1805.428101,75.22670746,74.42686462,65.78096771,53.64108276,54.36187744,42.49032974
2090-09-01T00:00:00Z,333.3347168,329.1636658,342.332489,363.6676025,393.070282,496.6357117,8525.529297,7962.69043,7561.569824,7950.341309,12284.93066,17233.55469,92.33379364,89.23390961,86.95729065,89.16468811,110.83741,131.2766266
2090-10-01T00:00:00Z,44.77905655,47.61809158,57.56887436,65.1936264,66.77367401,61.68255615,515.5446777,474.9729919,703.291748,870.5800781,859.1781616,559.2732544,22.70560837,21.79387474,26.5196476,29.50559425,29.31174088,23.64895821
2090-11-01T00:00:00Z,4.714323044,4.480928421,6.664011955,9.59706974,12.47164726,13.40332222,42.42060089,49.92366791,110.461937,169.7202606,280.3527832,439.3641357,6.513110161,7.065668106,10.51008701,13.02767277,16.74373817,20.96101379
2090-12-01T00:00:00Z,43.87561417,40.96142197,41.27750015,44.51535034,49.24147415,61.18359375,284.3308411,188.9736786,178.2727661,223.4359283,372.2457581,440.6080933,16.86211205,13.74676991,13.35188293,14.94777298,19.29367065,20.99066734
2091-01-01T00:00:00Z,66.93943024,67.01100159,71.78843689,77.56799316,80.81603241,80.64696503,251.8636017,262.1574097,335.2522583,374.7175598,381.7590637,237.7974243,15.8702116,16.19127655,18.30989456,19.35762215,19.53865623,15.42068195
2091-02-01T00:00:00Z,47.24746323,43.06482697,43.2166748,47.18583298,55.25694275,74.99707031,449.9003296,338.703064,443.2449036,655.8684692,1310.795532,1762.674316,21.21085358,18.4038868,21.05338287,25.60993004,36.20491028,41.98421478
2091-03-01T00:00:00Z,35.31639862,30.76390266,29.88469505,32.13454437,41.10689926,62.8241272,484.3871765,359.6056824,580.6148682,917.4451904,2076.563721,3271.868408,22.0087986,18.96327209,24.09595108,30.28935814,45.56932831,57.20024872
